src_addr,src_port,dst_addr,dst_port,protocol,packet_len
	Checksum: 0xdebe [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3584527980, TSecr 2328701801
	Length: 10
	Timestamp value: 3584527980
	Timestamp echo reply: 2328701801
	Timestamps
	Time since first frame in this TCP stream: 0.216431000 seconds
	Time since previous frame in this TCP stream: 0.000038000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 842
	The RTT to ACK the segment was: 0.000084000 seconds
	iRTT: 0.048117000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 615)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1011 1001 1111 1111 0101 = Flow Label: 0xb9ff5
	Payload Length: 571
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53175
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 539
	Sequence Number: 6209    (relative sequence number)
	Sequence Number (raw): 1220637770
	Next Sequence Number: 6748    (relative sequence number)
	Acknowledgment Number: 2491    (relative ack number)
	Acknowledgment number (raw): 2016918478
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x018 (PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······AP···
	Window: 501
	Calculated window size: 64128
	Window size scaling factor: 128
	Checksum: 0xdd5d [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 2328701833, TSecr 3584527931
	Length: 10
	Timestamp value: 2328701833
	Timestamp echo reply: 3584527931
	Timestamps
	Time since first frame in this TCP stream: 0.232495000 seconds
	Time since previous frame in this TCP stream: 0.016064000 seconds
	SEQ/ACK analysis
	iRTT: 0.048117000 seconds
	Bytes in flight: 539
	Bytes sent since last PSH flag: 539
	TCP payload (539 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 534
	Encrypted Application Data: 0ba61223c18a39015a67dccce48db3bdff8c8062b24344b650e2ef326b9b30323133a5cf…
	Application Data Protocol: http-over-tls

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1001 0000 0000 0000 0000 = Flow Label: 0x90000
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53175
	Destination Port: 443
	Stream index: 20
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 2491    (relative sequence number)
	Sequence Number (raw): 2016918478
	Next Sequence Number: 2491    (relative sequence number)
	Acknowledgment Number: 6748    (relative ack number)
	Acknowledgment number (raw): 1220638309
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 59
	Calculated window size: 3776
	Window size scaling factor: 64
	Checksum: 0xdc73 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3584527996, TSecr 2328701833
	Length: 10
	Timestamp value: 3584527996
	Timestamp echo reply: 2328701833
	Timestamps
	Time since first frame in this TCP stream: 0.232531000 seconds
	Time since previous frame in this TCP stream: 0.000036000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 848
	The RTT to ACK the segment was: 0.000036000 seconds
	iRTT: 0.048117000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

10.21.75.34,53162,192.111.4.107,443,TCP,665
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,53162,192.111.4.107,443,TCP,666
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,52906,34.107.221.82,80,TCP,56
10.21.75.34,53162,192.111.4.107,443,TCP,427
10.21.75.34,53162,192.111.4.107,443,TCP,427
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,68
192.111.4.107,443,10.21.75.34,53162,TCP,68
10.21.75.34,53162,192.111.4.107,443,TCP,428
192.111.4.107,443,10.21.75.34,53162,TCP,56
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,53123,142.250.189.194,443,TCP,95
10.21.75.34,53122,142.251.214.132,443,TCP,95
10.21.75.34,53123,142.250.189.194,443,TCP,80
10.21.75.34,53122,142.251.214.132,443,TCP,80
142.250.189.194,443,10.21.75.34,53123,TCP,56
142.250.189.194,443,10.21.75.34,53123,TCP,56
142.251.214.132,443,10.21.75.34,53122,TCP,56
142.251.214.132,443,10.21.75.34,53122,TCP,56
10.21.75.34,53123,142.250.189.194,443,TCP,56
10.21.75.34,53122,142.251.214.132,443,TCP,56
10.21.75.34,53162,192.111.4.107,443,TCP,635
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,53162,192.111.4.107,443,TCP,636
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,1111
34.68.219.28,5986,10.21.75.34,53073,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,784
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53126,142.251.214.132,443,TCP,95
10.21.75.34,53126,142.251.214.132,443,TCP,80
142.251.214.132,443,10.21.75.34,53126,TCP,56
142.251.214.132,443,10.21.75.34,53126,TCP,56
10.21.75.34,53126,142.251.214.132,443,TCP,56
10.21.75.34,53022,10.115.53.27,5004,TCP,434
10.21.75.34,53020,10.115.53.47,5004,TCP,434
10.21.75.34,53162,192.111.4.107,443,TCP,566
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,53162,192.111.4.107,443,TCP,567
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,1111
10.21.75.34,53073,34.68.219.28,5986,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,490
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,68
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,350
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,58664,171.70.168.183,53,UDP,73
10.21.75.34,55352,171.70.168.183,53,UDP,73
171.70.168.183,53,10.21.75.34,58664,UDP,233
171.70.168.183,53,10.21.75.34,55352,UDP,245
10.21.75.34,63466,171.70.168.183,53,UDP,112
171.70.168.183,53,10.21.75.34,63466,UDP,188
10.21.75.34,53030,10.69.174.17,5004,TCP,308
10.21.75.34,52912,34.107.221.82,80,TCP,363
10.21.75.34,53073,34.68.219.28,5986,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,1111
34.68.219.28,5986,10.21.75.34,53073,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,490
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,350
10.21.75.34,53073,34.68.219.28,5986,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,87
17.137.162.3,443,10.21.75.34,53166,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,87
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,44
No attribute named ip
Just arrived: Packet (Length: 100)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1111 0000 1001 0000 0000 = Flow Label: 0xf0900
	Payload Length: 56
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53174
	Destination Port: 443
	Stream index: 19
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 24
	Sequence Number: 2236    (relative sequence number)
	Sequence Number (raw): 3170342091
	Next Sequence Number: 2260    (relative sequence number)
	Acknowledgment Number: 6748    (relative ack number)
	Acknowledgment number (raw): 1421951671
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x018 (PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······AP···
	Window: 59
	Calculated window size: 3776
	Window size scaling factor: 64
	Checksum: 0x73a1 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 179270175, TSecr 2328701654
	Length: 10
	Timestamp value: 179270175
	Timestamp echo reply: 2328701654
	Timestamps
	Time since first frame in this TCP stream: 30.260481000 seconds
	Time since previous frame in this TCP stream: 30.041695000 seconds
	SEQ/ACK analysis
	iRTT: 0.041728000 seconds
	Bytes in flight: 24
	Bytes sent since last PSH flag: 24
	TCP payload (24 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 19
	Encrypted Application Data: aa4f7633ff1fa1cecb884f2c3fe47d7113b0fd
	Application Data Protocol: http-over-tls

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1111 0000 1001 0000 0000 = Flow Label: 0xf0900
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53174
	Destination Port: 443
	Stream index: 19
	Conversation completeness: Incomplete, DATA (15)
	TCP Segment Len: 0
	Sequence Number: 2260    (relative sequence number)
	Sequence Number (raw): 3170342115
	Next Sequence Number: 2261    (relative sequence number)
	Acknowledgment Number: 6748    (relative ack number)
	Acknowledgment number (raw): 1421951671
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x011 (FIN, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...1 = Fin: Set
	Expert Info (Chat/Sequence): Connection finish (FIN)
	Connection finish (FIN)
	Severity level: Chat
	Group: Sequence
	TCP Flags: ·······A···F
	This frame initiates the connection closing
	Window: 59
	Calculated window size: 3776
	Window size scaling factor: 64
	Checksum: 0xce53 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 179270177, TSecr 2328701654
	Length: 10
	Timestamp value: 179270177
	Timestamp echo reply: 2328701654
	Timestamps
	Time since first frame in this TCP stream: 30.261750000 seconds
	Time since previous frame in this TCP stream: 0.001269000 seconds
	Expert Info (Note/Sequence): This frame initiates the connection closing
	Severity level: Note
	Group: Sequence
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 100)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1111 0000 1001 0000 0000 = Flow Label: 0xf0900
	Payload Length: 56
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53174
	Destination Port: 443
	Stream index: 19
	Conversation completeness: Complete, WITH_DATA (31)
	TCP Segment Len: 24
	Sequence Number: 2236    (relative sequence number)
	Sequence Number (raw): 3170342091
	Next Sequence Number: 2261    (relative sequence number)
	Acknowledgment Number: 6748    (relative ack number)
	Acknowledgment number (raw): 1421951671
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x019 (FIN, PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...1 = Fin: Set
	Expert Info (Chat/Sequence): Connection finish (FIN)
	Connection finish (FIN)
	Severity level: Chat
